Order_ID,Delivery_Experience_Rating,Issue_Reported
99cd208e,1,Late Delivery
af059ea1,4,None
9fc20020,2,None
b614d49a,5,Late Delivery
9236ffeb,3,None
725e02ee,3,Damaged Package
a9842d49,2,None
e128966a,1,None
00f4a2e5,4,None
92252001,2,Late Delivery
988dc62d,4,None
dac7f4b4,1,Damaged Package
6fd7e10c,5,Late Delivery
516d34af,4,Damaged Package
cbb3a6d0,1,Wrong Address
c1d40432,2,None
d6c7efe2,5,None
a0c4c428,5,None
de3c80a9,5,None
9bc12fa9,3,None
abed9c39,1,Damaged Package
68d96da5,4,Wrong Address
b0b8ea56,2,Late Delivery
60bb7dad,5,None
3a187629,5,Late Delivery
041df7e9,5,Late Delivery
ba09400a,1,None
97745431,2,None
6657223f,1,None
4469faba,2,Late Delivery
3368a35d,4,None
175238c1,3,Late Delivery
abfbb502,2,None
0026a29e,1,Damaged Package
2b98f010,1,Damaged Package
0188eadc,1,None
0b956af4,3,None
9a130094,2,Late Delivery
1210b6df,2,None
b918a65d,2,None
51316f46,2,None
17932ae5,5,Wrong Address
1a66ed59,5,None
9e84bb34,1,None
99776c62,5,None
1eaf29ca,2,Late Delivery
80f15a1d,2,None
260ee006,5,Late Delivery
43d75d46,4,None
55bf12df,1,Damaged Package
64881931,3,Late Delivery
1bd7166a,1,None
b7977d84,1,Late Delivery
16c4dafe,1,Late Delivery
b1f20bce,5,Late Delivery
d94ef431,1,None
7f26752f,2,Late Delivery
0cde3b6a,1,None
08f4f194,2,Late Delivery
2657265c,5,None
c806ab2c,5,Late Delivery
4e08cba1,1,None
2b984cdc,2,None
9f2a0c87,2,Late Delivery
19dcadf6,2,None
fcd016ea,2,None
a9895bb9,3,Damaged Package
abbc4e97,5,None
9b2e0f33,2,None
f2c4f0a8,3,Damaged Package
1fb97d04,3,None
feae67ad,5,None
3544d776,4,Late Delivery
3e55e03a,1,Damaged Package
df8644b4,5,Late Delivery
896635c1,4,Damaged Package
d2dab18b,1,None
3931c5fa,1,None
704bacea,1,Late Delivery
b489ee94,3,Late Delivery
f397208b,2,Late Delivery
933f1ad0,1,Late Delivery
e8deedd1,2,Damaged Package
9fa46a4d,1,None
d6dffcc2,3,Damaged Package
a2000067,1,Late Delivery
56456a1b,5,None
96174225,4,None
d7f8ef36,1,Late Delivery
0125f3b5,4,Late Delivery
ae1262cd,4,Late Delivery
fb8a90e3,3,Late Delivery
58f21eb5,4,None
48d615c1,3,Damaged Package
e6b46c79,1,Late Delivery
1e14206e,2,None
b894a899,3,Late Delivery
a43c6833,4,None
d20db376,4,None
e7825982,1,Late Delivery
228dc156,3,Late Delivery
b03c4840,1,Late Delivery
b367fb70,3,Late Delivery
ededf911,2,None
31102179,5,None
b8b2c0e6,1,Damaged Package
7e7627b6,4,None
c4bc5f17,1,None
669cb64f,3,Late Delivery
ad7ac2e8,1,None
9e98bd8f,2,Wrong Address
70f46898,3,None
be79a429,4,Late Delivery
b5ef5e02,4,Late Delivery
0ff54226,3,None
9a9f9838,2,Late Delivery
c5dfa236,1,None
a683dd0b,5,None
c6f7672a,4,Damaged Package
08920fef,2,Late Delivery
d82d5e80,2,Late Delivery
990082d8,2,Wrong Address
90f98976,1,None
52892bca,2,Late Delivery
c9e9dae8,2,Late Delivery
98535bb1,3,Damaged Package
89730244,3,None
e11503a3,2,Damaged Package
c499cc1e,2,Late Delivery
cea873c0,3,None
16d79a1a,1,None
9b4f8b0c,3,None
85108bd1,3,Late Delivery
f9f6f7c7,3,None
ac887611,3,Damaged Package
495ca376,5,None
fae6f4df,4,None
d886fdb6,1,Wrong Address
42a11c39,1,None
2d7d81bc,2,Late Delivery
af12e243,5,None
e7307116,2,None
f4952115,1,None
f400f423,1,Damaged Package
b3ca581e,2,None
a391ea41,4,Late Delivery
241c5847,2,None
2c4b25e4,4,None
109897b3,4,Damaged Package
0395e57a,3,None
abecabbf,1,Wrong Address
aaf9e381,3,Damaged Package
09b691d8,1,None
f567ea78,3,None
dd83638c,4,None
d32dd6f3,3,None
7f9e7e1b,5,None
de09426d,3,Damaged Package
015eb87c,3,None
e44194d2,3,None
b6d55c45,5,Late Delivery
1f1c00d5,1,Late Delivery
f9f56905,3,None
41411448,1,None
2af2eec5,2,None
64461ba7,4,None
9d5f9ec1,2,None
34f25450,5,Late Delivery
c585715d,5,None
03b3a1b3,1,Late Delivery
e6246edb,1,None
641f4f06,3,Late Delivery
652d9acf,2,None
5bab2a6c,1,None
27ec9f51,1,None
4b12ccaa,1,None
9b971d15,4,Late Delivery
b711d5c9,1,Late Delivery
e24ae335,4,Wrong Address
9bda4ff5,5,None
ec7ffc37,3,Damaged Package
f7b76c97,2,None
96f0a44e,1,None
fdfb88bb,4,None
1a2847c2,1,None
a30f33a2,1,None
4e4d5ff8,4,Damaged Package
aeeaf219,1,None
2b9b8960,2,None
3df5094c,5,None
02689085,3,None
076ab985,1,Damaged Package
42a240ae,4,None
c08f86a7,2,None
ad8c1c15,1,Damaged Package
aa3dd357,5,None
72ac77b9,5,None
e82f8790,4,Late Delivery
bcdf51af,1,None
09b09d39,1,Late Delivery
9d27dd67,1,None
ace104cc,5,None
7d50227e,1,None
d3a83c86,1,Damaged Package
1c79786d,1,None
06ba5cd2,1,Wrong Address
d8c8023d,4,None
77da38e7,5,Late Delivery
7edca25d,3,Late Delivery
7e7b0a6e,4,None
b79bf291,1,None
6fb3acd8,3,Late Delivery
177eadd3,2,None
1e20be59,3,Late Delivery
ff56e578,4,None
60fdf8c5,5,None
4c43baa9,4,None
d1f1d5c6,5,None
04827180,5,None
ae5dfb72,5,None
8ce285c4,2,Damaged Package
8dcf6b08,3,None
ae59033d,4,None
4ab6f0d9,4,Late Delivery
7504f60e,5,None
2c00cb3f,2,Damaged Package
8fef5b85,2,None
23ca53be,1,Damaged Package
3a9878c7,2,None
faeb9380,5,None
29ed3054,5,Late Delivery
a3daf1a6,3,None
f80f23c0,5,Late Delivery
1abe3b7c,3,None
4e71f1b2,2,None
f5b6ce77,1,None
c13df10a,4,None
47c7fc44,5,None
52cbd436,2,Damaged Package
264ad6fd,5,Late Delivery
869e7927,3,Damaged Package
f29787e7,2,Late Delivery
7f5256ad,4,None
27bbb8ec,3,None
86860e42,2,Damaged Package
8e2ef7fd,4,None
c451b906,3,None
fa4ce5b2,4,None
2fdb41f4,2,None
e46ae0de,3,Late Delivery
5afb8718,1,Late Delivery
97a1ea07,5,Wrong Address
595c684e,1,None
4ee53e21,4,None
8ebedf60,2,None
2ac53af9,5,None
213b9978,2,Damaged Package
6318b9d7,4,None
b12c20fa,2,Late Delivery
2e154790,3,Wrong Address
599bdafb,3,None
af8a2f4e,4,None
cb7d357a,2,None
8eeaf8ec,4,None
d197644c,5,None
3b964071,2,None
da6c52e5,3,None
5796e68a,1,Late Delivery
d3e1ea2c,3,Late Delivery
9311dd80,2,None
dcfe008b,2,None
70324a4e,2,None
e4a1af5e,2,None
33d9e800,5,Damaged Package
48f182fb,1,Wrong Address
6bd7bdfc,3,None
1f0a11cb,5,None
4daea63d,4,None
4ab1d7b3,2,None
1f919894,3,Late Delivery
87ea5676,4,Late Delivery
6b765c06,1,Damaged Package
5784b689,3,Damaged Package
9db4fcf7,5,None
b191b435,4,None
70ad2227,3,None
a7346a5c,5,Late Delivery
2817fd01,2,None
7ed87a95,3,None
7bf0d6dd,2,None
067c394c,4,None
d0bc3f9b,4,None
aac7392e,4,Damaged Package
e707575b,2,Late Delivery
7867e45a,2,None
b7e88a9f,5,None
1e9ac701,3,Late Delivery
0fe427f1,5,None
6646dd57,2,Late Delivery
50908c53,3,None
b4c1c81c,4,Late Delivery
5293f342,5,Damaged Package
e08c2273,5,Damaged Package
e423df60,5,None
c72d30d9,2,None
7549e33e,3,None
bc58e29f,4,None
36d02168,2,None
1c9acbdb,4,None
bed7b8f2,1,None
624447cd,1,Damaged Package
04915941,4,None
1496075a,1,Late Delivery
8836f36f,3,None
fa5e362d,3,None
90c67121,2,None
7c1f4973,4,Late Delivery
726ba67f,2,None
cb1ff619,3,None
716fba08,3,None
8ef38eee,3,Late Delivery
109b0bc5,5,None
5c11e676,1,None
5a45c47b,2,None
cc5ca1e2,2,Late Delivery
98a9fd38,3,None
fa5bd510,5,Late Delivery
2305a80c,2,None
fd693f84,2,Wrong Address
77a34166,5,Late Delivery
d4af5ed9,3,Late Delivery
6b647833,5,None
214359d2,1,Late Delivery
709b86c2,2,Late Delivery
60947993,1,Late Delivery
0e70164f,2,Late Delivery
4525845c,1,None
992df951,2,None
a30a7405,3,None
f432f682,4,None
f482ecf9,5,None
2e7d77af,2,None
9fcfff33,5,None
a445716d,2,Late Delivery
7ae54d71,4,Late Delivery
191e53e8,3,None
857acbb7,3,Late Delivery
a1d3571a,5,Late Delivery
564bb574,4,Late Delivery
75fd533e,5,None
071c15c9,3,Damaged Package
37c14611,1,Late Delivery
b8fa8a32,5,Late Delivery
7e7e2029,2,None
2d98a828,3,None
d55588ee,2,Damaged Package
0c599931,4,Wrong Address
56631a9f,3,Late Delivery
c760df46,3,Damaged Package
cc39009c,5,None
f1c35b28,5,None
1344ba0e,2,Damaged Package
d97de0ba,5,None
ee4b71dd,1,None
cf2d7bd5,3,Late Delivery
ec43c692,4,None
8fb80172,3,None
d78aaa5e,2,None
b146f2a0,5,Damaged Package
1afeb325,3,Late Delivery
6a947291,5,Late Delivery
f788f0c7,2,Wrong Address
c84be8ff,5,None
31f5c2a9,4,None
2f25b9ad,2,None
dacfbcef,3,None
c3975393,3,None
3b97f28e,4,None
4da0cfb8,1,None
0de08f90,5,None
2f844e63,3,None
7e92aa4a,4,None
515db3fb,5,None
6fe23cbb,2,None
3fddd283,4,None
e21644e2,2,None
15a47e09,2,None
1be51b72,2,None
dd5c1496,5,None
def17208,1,Late Delivery
012f0a16,2,None
b7ccddcd,3,None
e0855073,5,None
d7c66691,5,Damaged Package
152631ff,2,Wrong Address
8872a668,3,None
686805ca,4,None
aab90ddb,5,None
7593dda5,2,None
09d5e30e,2,None
6808707a,1,Wrong Address
b8d5e5eb,1,Damaged Package
53171add,4,None
5d892942,4,None
f5c38dac,4,None
b70f1297,4,None
0cf1e155,2,Late Delivery
e09a1ddc,2,None
cedd5460,2,None
290df533,3,Late Delivery
03ee8cc0,4,None
2b223b14,3,None
d7629b7d,5,Late Delivery
09be3c6f,5,None
ee3ec439,2,None
bef2ea65,5,Damaged Package
cd8c5b54,2,Late Delivery
d2d35ddb,4,None
40f4e173,3,None
55163238,2,None
b0f553f2,1,None
21d00732,1,None
f8934dfa,4,Damaged Package
5694a540,3,None
c2b9e769,2,Late Delivery
a0c23c08,4,None
33ccdb62,3,None
dad13d9f,1,Damaged Package
9693f68b,2,None
565d2bc4,3,None
7f162243,5,None
3faf6487,2,None
79a8c2ef,5,Late Delivery
849f4b40,4,Late Delivery
64f3d1f2,3,Late Delivery
99380d00,3,None
4aef1e64,3,None
461def14,3,None
713bb435,2,Damaged Package
45e8a714,5,None
cdf1528c,5,None
280e3cbd,4,None
02d321c6,4,None
17d70ea4,3,None
57a2a105,1,Damaged Package
ff5e2b8b,1,None
cee9edf0,3,Wrong Address
7d35500b,5,Late Delivery
c59da0fa,4,Late Delivery
90b6a646,2,None
bb7ce176,1,None
8d14e454,4,Late Delivery
ce2b64c0,1,None
004d84e5,5,Damaged Package
e153273f,5,None
c3ce8118,3,Late Delivery
71fb011a,3,Damaged Package
f73b4a8a,1,None
d3343b9e,1,Wrong Address
89a1a1cd,4,None
ad1e79fa,3,Late Delivery
16f1e349,5,Late Delivery
7df5b2b7,4,None
948e141d,4,None
d8e0712c,2,None
fddd74aa,5,None
41a233fd,4,None
9b5bab21,2,None
3321ad16,3,None
b49dd3a0,5,None
37a79f03,3,Wrong Address
1c770b42,2,Late Delivery
ab57bc67,5,None
a215086f,1,Late Delivery
940e28d8,1,Late Delivery
1b1f4e0e,1,None
43c7b748,4,Damaged Package
ab284d55,1,Late Delivery
14e6c135,4,Late Delivery
2365abfd,4,Late Delivery
389e9a0e,2,Late Delivery
d64eb9f4,1,None
3e1a9b3d,5,None
ff2f7a6e,4,None
b81a4cfc,2,None
1b10202e,4,None
c36a51fc,5,None
aa811a39,5,None
46255a3b,1,None
2c24333c,4,None
3984ced2,5,Late Delivery
be4e08f2,3,None
4f3a92cc,5,None
7ee2aead,5,None
f81af166,4,Late Delivery
e86098bb,5,Late Delivery
08c82bc3,2,None
7c183fb8,5,None
febf17cb,3,Late Delivery
de8b1416,5,Damaged Package
27b9a0ec,1,None
38613715,4,Late Delivery
b94d127f,3,None
3e826a0d,2,None
e47979ef,5,Late Delivery
2e17cb9a,5,None
7cb89e77,2,Late Delivery
d74c491e,5,None
571ef6b7,1,None
3a3f2f77,3,None
0b30ff36,5,None
6f4d580d,2,None
bfcc36ec,2,None
1bcf57ec,3,None
5ebbc09f,1,None
8b05532c,3,None
5ea7f548,5,Late Delivery
87808946,1,Late Delivery
7333473d,1,None
1703365e,2,None
e605c16a,1,Late Delivery
59ffb2fe,5,Damaged Package
bbd3507c,5,None
9725db2e,5,None
da53639f,4,Late Delivery
1287751b,1,None
cca1ed1d,1,None
6a5458e6,5,Late Delivery
7e099d97,2,None
3fa9fbb7,1,None
b509f309,4,Late Delivery
5056d7e5,1,None
a3f2ff48,3,Late Delivery
d78bbdf3,4,Damaged Package
aaeaf395,2,None
d7512544,4,Late Delivery
1d1154b6,4,None
4335a276,1,Late Delivery
fc6fcdb1,4,None
bdd35f26,5,None
40797b87,4,Damaged Package
85e8c910,1,Late Delivery
4517150e,5,None
9153d60e,2,Damaged Package
f2134614,3,None
2498b6f2,4,Late Delivery
50021476,5,Wrong Address
fd6aa2b6,5,None
7cbace46,2,Late Delivery
e4780705,2,Late Delivery
a48a2a27,3,Damaged Package
52c1f63f,3,Wrong Address
afacbf8f,1,None
fccc8d06,3,None
e12fd5f1,3,Late Delivery
89f9c06e,5,Wrong Address
def869b8,4,None
5d2f9a37,4,Damaged Package
f367569f,3,Late Delivery
5bfa3439,1,None
fb83d0fc,1,None
a4a5f186,4,None
d740d1ad,2,None
154cadef,5,Damaged Package
2c358dd0,3,None
1bf69259,5,Damaged Package
631322a6,3,None
2fafeaae,3,None
cb9cf8df,4,None
72d1a6f8,5,Damaged Package
a0550ed1,5,None
5fd7e938,2,Late Delivery
581b4f34,2,None
2f5b257a,5,None
01c52c1b,2,None
e2c084b3,2,None
4cffee50,3,None
7d30216d,4,None
30cc7518,3,None
a9ad3809,2,None
369e8df9,3,None
1c4dd68b,3,None
eb9e340d,1,Late Delivery
3b9c7c35,3,None
3dbbcb43,3,None
933819c3,4,Late Delivery
7120769b,5,None
eb47ba07,1,None
16da4b21,1,None
1701e99d,1,Late Delivery
0d76317b,1,Late Delivery
9706890f,4,None
14ec4f19,5,None
d622e257,4,None
d6867b7b,1,Damaged Package
69703357,5,Late Delivery
cf17cb82,4,None
de7ab8cc,5,None
a028f699,4,None
a990bf3e,5,Damaged Package
993759b7,4,Late Delivery
ece75046,1,Damaged Package
302552a8,1,None
e8553125,1,Late Delivery
421b7c9c,4,None
f443838b,5,None
937fcce5,5,None
ea017e76,2,Wrong Address
919cd81a,3,None
d0053074,1,None
a9ebbf03,1,Late Delivery
51d70b61,1,Damaged Package
fc34766b,2,Damaged Package
4ed42d1a,2,None
f9d142f7,2,Damaged Package
ac706afd,1,Late Delivery
5d4e1c1a,5,Damaged Package
dffb9cc2,1,Damaged Package
2e92b100,2,None
64cc91a3,2,None
c98cbac6,3,Late Delivery
a617e920,4,Late Delivery
f3526097,3,None
126287bb,3,None
1a3b1863,1,Late Delivery
b9dd194d,4,Late Delivery
6d444491,4,Damaged Package
f48f4a22,1,Late Delivery
5eb84e3a,5,None
f0d495b8,1,Wrong Address
7b0d7dc7,5,Late Delivery
76f17af8,5,Late Delivery
92bbcc95,4,Damaged Package
2fb91f75,1,Late Delivery
eb33c867,1,None
d880e28a,4,None
964c244c,3,Wrong Address
b10f60b8,1,None
3a8fed3a,2,None
fc1ea58b,2,Late Delivery
49ba1475,1,None
99e42544,5,None
7b599ac1,4,None
84c8f3e2,5,Wrong Address
2cc37869,2,Late Delivery
7890ac81,2,None
4846a85c,4,Damaged Package
50e933d9,2,None
a4daea00,3,None
2b4a6178,2,None
841f4189,5,Late Delivery
13f8eb13,5,Late Delivery
fdcde67e,3,None
36ab9a16,5,Late Delivery
3dfde585,5,None
e7f9c26f,5,Wrong Address
bc925c30,1,None
d9aa434c,3,Late Delivery
171368fb,3,Late Delivery
a1ad9d2b,2,Late Delivery
ced7d735,3,None
e6feb94f,4,None
c5c647a0,3,Wrong Address
9210df3d,4,None
bd2bd713,5,Late Delivery
fe6055aa,4,None
a3ee15a1,1,None
c6eb5463,5,None
42f10b4a,4,None
3087881d,5,Wrong Address
57685477,1,Damaged Package
63dff51c,5,Damaged Package
3d3a3c9b,5,Late Delivery
ef138e3b,3,None
4b179b7c,2,None
8976496e,4,Late Delivery
265761e5,2,None
254b7a76,1,Damaged Package
ce23a231,1,Late Delivery
9d1669f6,5,Late Delivery
68a257d8,2,Late Delivery
458fa50b,4,Damaged Package
b2858242,4,None
2f142466,5,None
ece1823b,4,None
b8fb4591,3,None
7ed0c89e,2,Damaged Package
d7496e52,1,None
7abce11e,4,Damaged Package
2fdbcec2,4,None
b25087a8,4,None
6a32bb62,5,None
6c76927c,1,Late Delivery
479b0a79,2,Late Delivery
ebf220cf,4,None
9b7b172f,3,Late Delivery
1068e0f0,5,None
bdb02043,2,Late Delivery
4187dac2,4,Late Delivery
380a06fa,2,Late Delivery
26c29442,5,None
6238da9b,3,None
f9237bed,4,Damaged Package
b06eff7d,3,None
62e6ddd6,5,Damaged Package
86115787,3,None
63a8a72f,5,Late Delivery
82f3b118,3,None
4a26caa0,2,None
dec62779,2,Damaged Package
91173e46,5,None
032cb101,2,None
5814c29d,3,None
930516ed,3,Damaged Package
a8e79b51,4,None
f352c729,5,Late Delivery
16b7f56e,2,Late Delivery
8903c2e5,5,None
1ecf85b2,2,None
a6134eb3,4,None
631f7f9e,3,Late Delivery
b0f4c845,3,None
d14819fd,1,None
d430a977,5,Late Delivery
7fa43b30,2,None
407898e3,1,None
0dbb706b,5,Wrong Address
365de916,2,Damaged Package
ccf8bc39,4,None
58167a60,5,Damaged Package
3668a97d,2,Damaged Package
a5c59d58,3,None
077dd3fc,5,None
9f719e25,2,Late Delivery
1f9b815c,3,Damaged Package
4b3d1b36,3,Late Delivery
2b4b64d1,1,None
0e65a681,2,None
30db47ce,1,None
369ca670,1,None
34f834b7,4,None
fd7c112b,1,Late Delivery
03e6a4ce,1,None
9260b214,4,None
f70ca22a,4,Damaged Package
3a5f1c34,5,None
a13a8b39,1,None
12c0aa47,3,None
eab9122e,4,None
7fed2ac7,2,Late Delivery
ca483d61,5,Damaged Package
1173df76,5,None
ba27f96f,1,Late Delivery
18deff19,3,None
7c8249c6,4,None
2c459233,2,None
238fb0d5,1,Damaged Package
0e04a94d,3,None
7bc6171f,1,None
19aa2835,1,Late Delivery
c2de68b4,5,None
6210bec1,2,Late Delivery
b0dd512e,2,None
ec18dc22,2,None
92c3c437,2,Late Delivery
de68786f,4,None
018a95ba,4,Damaged Package
9acc7dbe,2,None
d495ab41,3,None
5f6fc53f,4,None
654a4d2e,4,Damaged Package
ab2de9be,3,None
b474f11b,2,Damaged Package
a7f10fcf,1,Late Delivery
f6d84d51,4,Late Delivery
82794654,1,Damaged Package
cff6896a,1,None
f0d42948,3,Late Delivery
9e0ea644,2,None
16cfcbd8,1,Late Delivery
ea2ceedb,2,None
e1f8ada8,5,Late Delivery
8fa59bac,2,Late Delivery
16c2bdea,3,Late Delivery
79334372,3,None
1b9f205f,5,Late Delivery
20682af7,3,None
ce8ee162,2,Wrong Address
5bed4840,2,None
fe0435a7,2,Late Delivery
ed3faabe,3,None
4d00200d,2,Late Delivery
ed8afb55,4,None
4b395af0,5,Late Delivery
2310200a,4,None
7bac1ea6,2,Wrong Address
f7d819d7,3,None
23dfcba3,5,Damaged Package
03224b02,4,None
3afe306c,2,None
0c63314e,3,Late Delivery
c53dfc13,2,Late Delivery
d0b993bc,4,Late Delivery
a65c6d9d,4,None
83a56788,5,Wrong Address
de209bcd,3,Late Delivery
20abffde,1,None
1c8bea1e,2,None
4d76e987,3,None
20e2fdb3,1,None
c7848a42,3,None
21f6ebd1,2,Damaged Package
631a60d6,2,None
0ed93ea4,5,Late Delivery
a9e22fde,4,None
91f5dced,4,None
e3436475,4,None
950b3a56,5,Damaged Package
7b4df7da,4,None
cbad2d24,3,None
df3aee97,4,None
3f0c316c,4,None
3f13ae34,2,Damaged Package
c3b4698a,5,Damaged Package
07912d1a,5,None
350a7db9,4,None
58971b7e,1,Late Delivery
679f5cf8,2,None
619ffb25,4,Damaged Package
c5fc3a15,1,None
4c0891d3,3,None
655bdd30,2,None
5738fd07,5,Damaged Package
dea844df,1,None
5aa24647,4,None
e8a04447,1,None
80fc980c,5,None
61ace40b,3,None
e5151cf0,1,None
58114d17,4,Wrong Address
1ec3b29e,1,None
99a89dba,3,None
091614d1,1,Damaged Package
dfeb58fc,3,Damaged Package
21fe140e,3,Late Delivery
4944ac4d,2,Late Delivery
76ea9001,2,Late Delivery
9275722a,4,None
90487346,4,Late Delivery
be074304,4,None
a18c7b47,3,None
62052753,3,None
33b5051f,2,Late Delivery
7d17c45f,3,Damaged Package
c5e97f4a,2,Late Delivery
7a259173,1,None
6293461c,4,None
97b27a42,4,Late Delivery
a6f87da9,5,Late Delivery
134840ee,2,None
b142884c,5,None
f45036fc,4,Late Delivery
a4cb14e0,5,None
9f97b8c1,1,None
6d931d49,5,Late Delivery
51923eb7,1,None
2479afa6,4,None
74a5f658,3,Wrong Address
a97806fd,2,Damaged Package
292253ed,5,None
313d610b,1,None
8440ac02,4,None
b4d49c1d,4,None
2681cf4b,3,Late Delivery
c001c3e4,4,None
1da8257d,4,Late Delivery
b8115b09,3,Damaged Package
b75224b8,4,None
b866d115,1,None
120d4bc6,5,Late Delivery
5b4668d9,5,Late Delivery
b1e1bffd,1,None
7e666e2f,5,Late Delivery
5737df58,4,Late Delivery
b3dd0f73,5,None
9579f2c6,5,None
ca9623d2,4,None
0cedc9de,5,Wrong Address
a0f41f58,4,None
fee4c81f,3,None
2e4617ec,3,None
716b60d7,5,Wrong Address
7c1f38fb,3,None
d03892d7,5,Late Delivery
9d342ef0,3,None
fca5a437,5,Late Delivery
8a9ac85d,2,Late Delivery
bc7b83bc,1,None
a26ad6ac,3,None
40285e96,4,None
fe75202f,1,None
db052dd4,5,Late Delivery
808e1895,1,None
97bd0454,4,Late Delivery
df510b3f,4,None
dd24f316,5,None
75469526,3,None
72e1b7bc,3,None
0108b165,2,None
1a636f3b,4,None
8cd1e11d,2,None
457ecb80,4,Damaged Package
8f3fb171,2,Damaged Package
114f9e0e,3,Damaged Package
80512921,4,Wrong Address
843b6829,3,Damaged Package
fbc1c6fa,1,None
b07b9118,3,None
0f12d794,4,None
b4b8fe63,1,None
82f511c9,2,Wrong Address
4d14a557,5,None
57c0580c,4,Late Delivery
e0b23ef8,5,None
47694042,5,Wrong Address
c4ebe58f,1,Late Delivery
e6bd6573,2,None
873d099c,3,None
27bff662,1,Damaged Package
0f4a04c6,2,Damaged Package
0f0e8f3d,3,Damaged Package
8d342f28,3,Late Delivery
d11e1a02,2,None
015424d1,3,None
6b3ef808,4,Damaged Package
8e897513,4,None
5f89c9ad,1,None
86be6238,3,None
979909c1,3,Late Delivery
25f03e8d,2,Late Delivery
b209bd20,4,None
2205b7ef,5,None
c8358cad,1,None
45a68cba,4,Late Delivery
a7aafab8,2,Wrong Address
9bbc43ae,1,None
bbecdbf1,5,None
93813f4e,1,Late Delivery
994079b2,4,None
9347bb40,5,None
89c239a8,2,None
2105d42a,1,Late Delivery
37a03d67,4,None
e85a39bd,2,Wrong Address
0f91e003,5,None
536cc5df,1,None
64aa26d3,3,None
555197de,4,Late Delivery
2835a9b2,4,Damaged Package
d5b3f284,3,None
cf4436df,2,None
5070026e,4,None
72dc53ae,2,None
43b55303,5,Late Delivery
64ad2a82,3,Late Delivery
6763ec26,2,None
888d371b,5,Wrong Address
0a97171e,1,Late Delivery
7e05e5b1,4,None
04baa1a2,3,None
08f9416f,1,None
b2f2e29c,1,None
6752df7d,1,None
ba749548,2,Late Delivery
b8203b2e,4,None
b6e5616b,3,None
4d24839f,4,Late Delivery
bff25c05,4,Late Delivery
d4ee38dc,4,Damaged Package
fd7db935,5,Wrong Address
0309018b,5,None
ffedd60a,5,None
086985d0,5,Damaged Package
d41b3a38,4,Damaged Package
03489cc8,4,None
cf0d1de7,3,None
0dbe8fcc,3,None
e0246e3d,3,Late Delivery
28854eb5,3,Late Delivery
4f71ad7f,3,Late Delivery
1a0dd92d,5,None
16665e9f,4,None
f8bf7cb9,3,None
534a2b28,2,None
1a099350,3,Wrong Address
6be3884a,3,None
8a31f89e,4,None
8722105d,5,Late Delivery
70a0a786,1,None
2c9dc89d,4,Damaged Package
74f64305,5,None
3bce271d,2,Damaged Package
ef1d5b3a,1,Late Delivery
d1b5115e,5,None
d8e6543a,5,None
ae0aa648,4,None
d9d1c1c7,5,None
5adb7d8a,3,None
12f8b01b,5,Damaged Package
6042f952,1,None
eba34aeb,5,None
f3843491,2,None
03a0dad2,3,Late Delivery
6058d373,1,Damaged Package
bf7e21cf,1,None
d0030ac5,4,None
204e7629,4,None
1a2859f9,3,None
fe2503be,1,Late Delivery
254d4f5a,2,None
fa0300a0,5,Damaged Package
e59741d8,5,None
2beaa9c2,5,Damaged Package
4b3baf33,4,None
51936d38,1,Damaged Package
cc897752,1,Damaged Package
85520218,2,Wrong Address
d3bbeb12,4,Late Delivery
75f81c47,2,None
ed99710f,1,None
9477ef3b,5,Late Delivery
460a6f42,4,Damaged Package
2cb09004,4,None
d17b73bc,4,Damaged Package
511e8b28,5,Late Delivery
a225267b,4,None
e7524657,3,None
0750f168,4,None
44dd994b,5,None
86afa726,4,Late Delivery
4307e834,3,None
ef8338e5,3,None
997e9db0,4,Late Delivery
8667296a,1,Damaged Package
6c81625f,1,Late Delivery
4a7e03da,2,None
c09f4f79,3,Damaged Package
c465c09b,1,None
2214823e,2,None
7fc4faaf,1,Damaged Package
5245ef70,4,None
15fb5509,3,None
9d26d0e1,1,None
a471c936,4,None
0b18467e,2,Late Delivery
613c1f53,4,None
aec15f2c,2,None
fa69791a,1,Late Delivery
6297c971,5,Late Delivery
5bd10d52,4,Late Delivery
d5f4bbda,5,None
2fbc4d39,3,None
e3fbc9b6,5,None
86aba22d,3,None
1ffe34d5,1,Late Delivery
ec44cfde,1,Late Delivery
f9b9e77f,4,Damaged Package
10e6946d,5,None
fba2e3cc,3,None
13a646e4,3,Late Delivery
155f5269,5,None
d2ebd038,1,None
b50ac6fa,1,None
a8b32618,3,Damaged Package
a5c083c3,4,None
54a1d77c,1,None
b16826ee,2,Damaged Package
210fc734,3,None
87f81525,5,Damaged Package
1658c37c,5,None
0bc5488a,3,None
d5a41b94,3,None
d89aed73,1,Late Delivery
1a59cf00,3,None
e9ea16ea,3,None
d171171b,2,None
7a9f9301,5,None
10b3c6c0,1,None
907ea0ed,4,Late Delivery
f3a9d71e,1,None
907b3c4a,5,None
d560cb74,4,None
27db4d8a,3,None
1dcda0a2,2,Late Delivery
84c55091,2,None
b26a3aa0,5,None
597a306a,5,Damaged Package
24cb4976,2,None
2e61d7b2,4,Damaged Package
b4807b72,4,None
3d312f4f,1,None
83405601,3,None
d9f4f7c4,4,None
4035110a,3,Late Delivery
70aab60f,5,Wrong Address
afcb83e4,4,None
25b74b8f,4,None
8a27dc4d,4,None
994c7667,1,None
6e79d155,5,Late Delivery
24cb61f3,2,None
9490b7ac,1,None
fca410a2,1,None
