Order_ID,Order_Date,Delivery_Date,Delivery_Status,City,Carrier_ID,Delivery_Zone
25fbf270,2023-06-27,2023-06-30,Delivered,Chennai,C010,West
01d7d66e,2023-05-29,2023-05-30,Delivered,Pune,C004,East
515f1482,2023-02-14,2023-02-19,Delivered,Hyderabad,C006,South
0e273a73,2023-02-02,2023-02-05,Delivered,Hyderabad,C008,West
79fe1ac0,2023-01-27,2023-01-30,Delivered,Chennai,C007,East
cd392b72,2023-04-10,2023-04-14,Delivered,Pune,C004,Central
22350f71,2023-06-18,2023-06-21,Delivered,Bangalore,C004,Central
a57acc4d,2023-06-03,2023-06-06,Delayed,Chennai,C005,Central
07439a3f,2023-06-05,2023-06-06,Delivered,Kolkata,C010,West
ca9e03bc,2023-03-24,2023-03-29,Delivered,Kolkata,C005,Central
17163ba7,2023-05-10,2023-05-13,Delivered,Hyderabad,C001,North
e88ad666,2023-04-09,2023-04-11,Delayed,Ahmedabad,C008,South
73f07bcc,2023-04-18,2023-04-21,Delivered,Kolkata,C010,East
ac3dfd8f,2023-06-05,2023-06-08,Delivered,Kolkata,C005,North
f224058e,2023-06-27,2023-07-01,Delivered,Delhi,C003,West
4c6f35ff,2023-03-05,2023-03-06,Delivered,Chennai,C003,East
6afe38ce,2023-03-12,2023-03-16,Delivered,Chennai,C004,East
5020fe6d,2023-04-12,2023-04-15,Delayed,Chennai,C007,Central
8379d381,2023-03-29,2023-04-01,Delivered,Chennai,C005,East
4b29949b,2023-03-17,2023-03-18,Delivered,Mumbai,C001,East
8ae0106d,2023-04-26,2023-05-01,Delivered,Chennai,C005,South
91528c62,2023-02-04,2023-02-05,Delayed,Ahmedabad,C005,West
cc30b2b0,2023-02-05,2023-02-08,Delivered,Pune,C006,North
db6da20d,2023-04-16,2023-04-17,Delivered,Hyderabad,C007,Central
33127fde,2023-06-04,2023-06-09,Delivered,Pune,C005,South
5e852468,2023-06-29,2023-07-03,Delivered,Ahmedabad,C002,North
335459ee,2023-05-12,2023-05-14,Delivered,Hyderabad,C002,North
f2a9ed5a,2023-03-18,2023-03-20,Delivered,Mumbai,C004,South
7aaf0949,2023-06-29,2023-06-30,Delivered,Chennai,C001,Central
7350a2ce,2023-05-21,2023-05-26,Delivered,Bangalore,C007,West
9825aef1,2023-03-22,2023-03-23,Delivered,Pune,C001,South
68b8876b,2023-05-22,2023-05-24,Delivered,Chennai,C003,South
d5113fae,2023-06-11,2023-06-13,Delivered,Hyderabad,C010,South
7e406770,2023-02-25,2023-03-01,Delayed,Pune,C007,Central
9d4eb4a2,2023-02-21,2023-02-25,Cancelled,Delhi,C006,South
12245ec4,2023-02-23,2023-02-26,Cancelled,Kolkata,C007,South
f3af699b,2023-06-09,2023-06-12,Delayed,Delhi,C005,East
70c887ee,2023-03-16,2023-03-20,Delivered,Bangalore,C008,East
c84eff4d,2023-06-25,2023-06-30,Delayed,Chennai,C006,East
c45e1edf,2023-03-30,2023-04-01,Delivered,Mumbai,C004,East
1e22cf9f,2023-06-22,2023-06-27,Delivered,Chennai,C001,South
5e7ee800,2023-02-03,2023-02-08,Delivered,Bangalore,C002,East
741937b7,2023-06-16,2023-06-20,Delivered,Bangalore,C006,North
bdb70450,2023-02-15,2023-02-16,Delayed,Kolkata,C004,West
ab12eed3,2023-05-09,2023-05-10,Delivered,Bangalore,C003,East
f8181341,2023-05-19,2023-05-22,Delivered,Delhi,C007,Central
db5cd21e,2023-06-27,2023-06-30,Delayed,Kolkata,C007,West
efd300d4,2023-06-13,2023-06-14,Delivered,Chennai,C002,North
7ff02701,2023-03-24,2023-03-26,Delivered,Pune,C008,West
a7054543,2023-01-30,2023-02-04,Delayed,Chennai,C001,West
29b9bd30,2023-04-01,2023-04-02,Delivered,Mumbai,C010,North
1576325a,2023-05-24,2023-05-28,Delivered,Bangalore,C007,East
1c32f1a3,2023-05-03,2023-05-08,Delivered,Bangalore,C010,North
8bdabef0,2023-05-30,2023-05-31,Delivered,Hyderabad,C001,Central
df5ae6b3,2023-05-27,2023-05-30,Delayed,Kolkata,C003,North
b48d6969,2023-06-20,2023-06-23,Delivered,Hyderabad,C003,South
07a37e6d,2023-04-17,2023-04-21,Delivered,Kolkata,C010,South
1bfd6e45,2023-06-22,2023-06-26,Delivered,Delhi,C002,West
d797712f,2023-05-17,2023-05-18,Delivered,Kolkata,C010,East
8d722a00,2023-03-15,2023-03-17,Cancelled,Chennai,C005,East
0de91b9c,2023-04-19,2023-04-22,Delivered,Mumbai,C004,South
a88bd5b7,2023-01-04,2023-01-05,Delivered,Pune,C006,Central
85f73965,2023-05-14,2023-05-18,Delivered,Kolkata,C002,North
1400c5f8,2023-01-28,2023-01-29,Delayed,Kolkata,C004,North
aa1e21f6,2023-01-07,2023-01-09,Delayed,Kolkata,C007,North
14cf430f,2023-04-08,2023-04-13,Delivered,Mumbai,C001,Central
08a95ae7,2023-02-07,2023-02-10,Delivered,Bangalore,C003,Central
d1f767d5,2023-01-14,2023-01-17,Delivered,Mumbai,C001,North
7381cf94,2023-06-21,2023-06-26,Delayed,Ahmedabad,C002,North
95b370ec,2023-01-15,2023-01-20,Delivered,Ahmedabad,C009,Central
1d14a94b,2023-02-21,2023-02-26,Delayed,Ahmedabad,C010,North
91f3571a,2023-03-10,2023-03-12,Delivered,Bangalore,C005,Central
e73b7072,2023-02-11,2023-02-12,Delayed,Ahmedabad,C004,West
a5219ebd,2023-03-15,2023-03-18,Delivered,Pune,C004,South
4fa31c34,2023-06-24,2023-06-29,Delivered,Chennai,C008,South
af503dc7,2023-03-06,2023-03-10,Delivered,Mumbai,C003,Central
2a6162a7,2023-02-07,2023-02-09,Delivered,Bangalore,C004,North
cfca7b9f,2023-01-16,2023-01-20,Delayed,Chennai,C002,South
366c9a2b,2023-06-26,2023-06-29,Delayed,Chennai,C006,East
9ec65b0e,2023-03-17,2023-03-19,Delivered,Bangalore,C009,North
d7e8c84c,2023-02-22,2023-02-25,Delivered,Ahmedabad,C004,Central
855c5074,2023-05-19,2023-05-24,Delivered,Bangalore,C006,East
f0a5ad55,2023-01-09,2023-01-10,Delayed,Delhi,C004,Central
49048291,2023-04-02,2023-04-07,Delivered,Chennai,C002,North
7f3ba318,2023-04-26,2023-04-30,Delivered,Bangalore,C006,West
290debf9,2023-01-27,2023-01-29,Delivered,Chennai,C007,West
af999dda,2023-06-07,2023-06-10,Delivered,Ahmedabad,C004,West
8a85b41a,2023-06-22,2023-06-25,Delivered,Mumbai,C007,North
4a682b1b,2023-05-24,2023-05-25,Delivered,Pune,C008,North
24a35275,2023-02-27,2023-03-03,Delivered,Hyderabad,C003,East
798b8a7e,2023-06-15,2023-06-17,Cancelled,Ahmedabad,C002,North
55a8aa44,2023-05-24,2023-05-25,Delivered,Hyderabad,C005,North
375b74d9,2023-04-10,2023-04-14,Delivered,Kolkata,C002,East
050e753d,2023-03-02,2023-03-04,Delivered,Bangalore,C010,East
600c1450,2023-05-11,2023-05-14,Delayed,Bangalore,C005,Central
5cd4fc91,2023-06-28,2023-07-01,Delivered,Ahmedabad,C010,South
2189ce43,2023-03-15,2023-03-19,Delivered,Chennai,C006,South
e6c7455d,2023-06-27,2023-07-02,Delivered,Ahmedabad,C008,Central
748cdd15,2023-06-20,2023-06-23,Delivered,Kolkata,C006,West
3332a0e8,2023-01-13,2023-01-14,Delivered,Ahmedabad,C004,North
602eefd4,2023-04-08,2023-04-10,Delayed,Bangalore,C003,East
f43f6b4c,2023-04-10,2023-04-12,Delayed,Ahmedabad,C002,East
fa33b8b3,2023-04-17,2023-04-18,Delivered,Chennai,C001,West
1df49468,2023-06-25,2023-06-28,Delivered,Bangalore,C002,East
deeea773,2023-03-22,2023-03-24,Delayed,Chennai,C002,West
6edcb027,2023-05-22,2023-05-23,Delivered,Ahmedabad,C005,Central
71e60235,2023-01-14,2023-01-19,Delayed,Bangalore,C009,West
0710aa0a,2023-01-04,2023-01-07,Delivered,Delhi,C001,South
7eca810e,2023-03-06,2023-03-11,Delayed,Pune,C004,West
4b751289,2023-02-21,2023-02-25,Delayed,Chennai,C010,Central
8f23cc06,2023-06-08,2023-06-13,Delayed,Pune,C007,West
7831d43f,2023-04-24,2023-04-28,Delivered,Delhi,C010,Central
2de1757f,2023-02-27,2023-03-04,Delivered,Delhi,C003,South
c3de0a9d,2023-06-12,2023-06-15,Delayed,Delhi,C008,North
6023ee1b,2023-06-30,2023-07-05,Delivered,Delhi,C003,Central
949f8b14,2023-06-15,2023-06-19,Delivered,Mumbai,C008,North
957df1c3,2023-04-05,2023-04-09,Delayed,Pune,C002,Central
2491aed3,2023-05-31,2023-06-05,Delayed,Ahmedabad,C005,West
5c756233,2023-05-20,2023-05-21,Delayed,Kolkata,C004,North
a5f8bfa3,2023-06-04,2023-06-07,Delivered,Ahmedabad,C009,Central
0d223964,2023-02-20,2023-02-23,Delayed,Ahmedabad,C003,Central
209f8efd,2023-02-19,2023-02-22,Delayed,Pune,C005,North
7ce97249,2023-03-17,2023-03-20,Delivered,Ahmedabad,C010,Central
e7acfb9d,2023-04-25,2023-04-29,Delivered,Hyderabad,C009,North
8b3bd9d3,2023-02-15,2023-02-17,Delivered,Mumbai,C006,South
088131e1,2023-06-24,2023-06-28,Delivered,Ahmedabad,C002,East
cc2059a2,2023-01-20,2023-01-24,Cancelled,Bangalore,C001,South
e5637ddc,2023-02-17,2023-02-19,Delivered,Ahmedabad,C001,North
1e1c300b,2023-02-14,2023-02-19,Delayed,Bangalore,C007,West
8cc5a117,2023-05-12,2023-05-14,Cancelled,Kolkata,C002,West
89850769,2023-01-31,2023-02-04,Delivered,Hyderabad,C007,East
77218441,2023-04-07,2023-04-10,Delayed,Hyderabad,C001,North
f2bd380a,2023-01-11,2023-01-15,Delivered,Hyderabad,C004,Central
9f25a819,2023-04-20,2023-04-21,Delayed,Delhi,C010,South
d89cad31,2023-03-13,2023-03-18,Delivered,Mumbai,C004,South
ff7994fd,2023-05-23,2023-05-24,Delayed,Ahmedabad,C005,East
244f6b1b,2023-03-09,2023-03-13,Delivered,Bangalore,C010,East
07b9e062,2023-02-03,2023-02-08,Delivered,Mumbai,C001,East
53f81d42,2023-02-11,2023-02-14,Delayed,Mumbai,C007,East
2b9687b1,2023-05-30,2023-05-31,Delivered,Mumbai,C002,East
e501d30a,2023-03-07,2023-03-09,Delivered,Hyderabad,C002,East
53139e3a,2023-01-02,2023-01-07,Delivered,Kolkata,C008,Central
cbecffe8,2023-03-26,2023-03-29,Delayed,Kolkata,C009,Central
6a8428c9,2023-04-30,2023-05-03,Delivered,Hyderabad,C006,South
89524532,2023-02-09,2023-02-12,Delivered,Bangalore,C001,South
d004ff79,2023-01-11,2023-01-14,Delivered,Bangalore,C001,East
23b08921,2023-02-09,2023-02-13,Delivered,Bangalore,C007,South
6a50c22e,2023-03-24,2023-03-28,Delivered,Ahmedabad,C008,East
112afad4,2023-06-02,2023-06-03,Delivered,Kolkata,C003,Central
0ff6a5a2,2023-01-14,2023-01-16,Delivered,Ahmedabad,C009,West
ab1bc1b3,2023-06-10,2023-06-15,Delivered,Kolkata,C004,Central
79263691,2023-06-07,2023-06-12,Delivered,Mumbai,C004,North
c5c305a5,2023-06-19,2023-06-21,Delayed,Hyderabad,C003,Central
40b7d477,2023-03-19,2023-03-24,Delivered,Delhi,C008,North
923754c7,2023-05-06,2023-05-09,Delivered,Mumbai,C009,South
fb033f97,2023-05-27,2023-06-01,Delivered,Chennai,C001,Central
dc112817,2023-05-21,2023-05-25,Delivered,Ahmedabad,C002,West
3e5f987f,2023-04-02,2023-04-06,Delayed,Kolkata,C001,Central
63e140ae,2023-01-19,2023-01-20,Delivered,Mumbai,C004,Central
79e20f50,2023-03-23,2023-03-26,Delivered,Hyderabad,C010,Central
c1c73035,2023-05-15,2023-05-20,Delivered,Chennai,C007,East
65157c3a,2023-02-26,2023-03-02,Delayed,Pune,C007,Central
e6e1b416,2023-02-17,2023-02-19,Delivered,Ahmedabad,C006,Central
46dafdd1,2023-05-14,2023-05-18,Delivered,Mumbai,C005,West
94f7b444,2023-01-18,2023-01-23,Delivered,Hyderabad,C004,North
68ebe228,2023-05-10,2023-05-12,Cancelled,Hyderabad,C008,North
4bc68a29,2023-02-10,2023-02-14,Delivered,Kolkata,C007,West
b9567370,2023-04-17,2023-04-22,Delivered,Delhi,C010,South
aee44013,2023-05-20,2023-05-21,Delayed,Mumbai,C001,Central
32ddca70,2023-05-18,2023-05-19,Delayed,Hyderabad,C006,South
e91886c7,2023-04-14,2023-04-18,Delivered,Ahmedabad,C002,West
b45ef590,2023-01-24,2023-01-26,Delayed,Bangalore,C004,South
1ee7c7cf,2023-03-31,2023-04-02,Delayed,Hyderabad,C005,North
ce363148,2023-02-26,2023-02-27,Delivered,Delhi,C008,East
6e80777c,2023-02-24,2023-03-01,Delivered,Hyderabad,C006,South
b32e2bc3,2023-06-19,2023-06-22,Delivered,Kolkata,C002,East
280c4623,2023-03-26,2023-03-28,Cancelled,Pune,C005,South
0ec95136,2023-03-26,2023-03-28,Delayed,Mumbai,C005,West
c6cbaf26,2023-04-03,2023-04-07,Delivered,Kolkata,C006,East
36b7f9c6,2023-03-17,2023-03-22,Delayed,Mumbai,C001,South
905f8fb6,2023-02-25,2023-03-01,Delivered,Chennai,C008,West
9757a03b,2023-06-08,2023-06-11,Delivered,Mumbai,C003,North
557879ee,2023-05-16,2023-05-18,Delivered,Chennai,C005,Central
fa8bd9d1,2023-05-02,2023-05-06,Delivered,Kolkata,C007,West
89ed6d5b,2023-05-24,2023-05-29,Delayed,Bangalore,C003,West
1d2879e8,2023-06-16,2023-06-19,Delivered,Ahmedabad,C010,North
37a4a63a,2023-01-03,2023-01-06,Delayed,Delhi,C006,East
c60b510c,2023-01-30,2023-02-02,Delivered,Bangalore,C005,South
3103d9d8,2023-06-21,2023-06-22,Delivered,Ahmedabad,C007,East
f083a219,2023-03-30,2023-04-02,Cancelled,Chennai,C010,West
4c583659,2023-04-25,2023-04-30,Delivered,Hyderabad,C003,South
090b1305,2023-03-03,2023-03-08,Delivered,Hyderabad,C002,Central
629b85ab,2023-06-14,2023-06-19,Delivered,Bangalore,C004,Central
5cdf5f63,2023-06-07,2023-06-11,Delayed,Hyderabad,C003,South
b802f377,2023-06-09,2023-06-11,Delivered,Chennai,C004,West
36dbbe52,2023-03-04,2023-03-08,Delivered,Kolkata,C007,North
62c6dd5a,2023-01-11,2023-01-15,Delivered,Delhi,C005,East
ddd8fd9c,2023-06-24,2023-06-28,Delivered,Pune,C004,East
09688cbe,2023-03-24,2023-03-27,Delayed,Mumbai,C006,North
2a4ec454,2023-04-08,2023-04-12,Delivered,Chennai,C007,North
e0e4d07c,2023-01-30,2023-02-01,Delivered,Ahmedabad,C005,Central
b8fe38df,2023-04-09,2023-04-11,Delivered,Pune,C007,North
b054470f,2023-03-07,2023-03-11,Delivered,Chennai,C003,South
13d2c072,2023-05-19,2023-05-22,Delayed,Mumbai,C007,Central
eae11132,2023-03-14,2023-03-15,Delivered,Mumbai,C003,West
5108210e,2023-01-07,2023-01-12,Cancelled,Delhi,C006,Central
ce4fd332,2023-05-13,2023-05-16,Delivered,Delhi,C008,Central
7b865059,2023-04-06,2023-04-10,Delivered,Delhi,C006,East
19288e8f,2023-05-12,2023-05-14,Delayed,Hyderabad,C010,North
1545ff09,2023-05-11,2023-05-12,Delivered,Ahmedabad,C003,South
a4f57630,2023-04-25,2023-04-29,Delayed,Ahmedabad,C005,North
d49e5e02,2023-05-05,2023-05-10,Cancelled,Chennai,C009,East
308c7620,2023-01-12,2023-01-16,Delivered,Kolkata,C008,North
25eb221f,2023-03-17,2023-03-21,Delivered,Mumbai,C006,South
74602f7b,2023-06-16,2023-06-20,Delayed,Chennai,C009,North
8448a425,2023-02-19,2023-02-21,Delivered,Pune,C002,East
e3426a9e,2023-03-24,2023-03-25,Delivered,Chennai,C009,South
c091aa31,2023-05-12,2023-05-17,Delivered,Ahmedabad,C010,North
ee374a26,2023-01-22,2023-01-24,Delivered,Delhi,C010,East
107fa38b,2023-01-25,2023-01-27,Delayed,Delhi,C006,East
d9f1611a,2023-02-12,2023-02-17,Delivered,Chennai,C009,Central
effe9c78,2023-05-18,2023-05-23,Delivered,Ahmedabad,C004,South
42b23bd6,2023-05-17,2023-05-22,Delivered,Ahmedabad,C005,South
dfa01543,2023-01-02,2023-01-03,Delivered,Ahmedabad,C002,North
27f7b22b,2023-06-10,2023-06-15,Delivered,Delhi,C003,Central
ca7c6aad,2023-01-17,2023-01-22,Delayed,Ahmedabad,C001,South
4e2409bf,2023-02-23,2023-02-27,Delivered,Hyderabad,C004,East
8a264170,2023-06-21,2023-06-22,Delayed,Mumbai,C002,South
becc2671,2023-06-11,2023-06-14,Delayed,Pune,C002,Central
6d56d99e,2023-02-24,2023-03-01,Delivered,Ahmedabad,C001,West
1417d0a8,2023-06-25,2023-06-27,Delivered,Chennai,C010,East
18bf0be1,2023-04-19,2023-04-21,Delivered,Mumbai,C002,South
8ab24472,2023-01-27,2023-02-01,Delivered,Hyderabad,C004,East
e111284b,2023-02-22,2023-02-26,Delayed,Pune,C006,North
ead030e6,2023-05-18,2023-05-19,Delayed,Delhi,C007,East
a6ecc41a,2023-06-29,2023-07-02,Delivered,Bangalore,C007,South
bc358327,2023-04-22,2023-04-23,Delivered,Hyderabad,C007,North
f94647c3,2023-06-15,2023-06-20,Delayed,Bangalore,C004,North
eb3ddbb6,2023-01-19,2023-01-23,Cancelled,Mumbai,C005,North
58f38c82,2023-06-25,2023-06-30,Delivered,Chennai,C003,West
25a3a2bd,2023-02-09,2023-02-14,Delivered,Pune,C001,West
60c2cf0a,2023-01-07,2023-01-09,Delivered,Delhi,C008,North
a9b66d1a,2023-04-28,2023-04-30,Cancelled,Pune,C010,South
deec260b,2023-03-26,2023-03-30,Delivered,Hyderabad,C007,North
adaf7b82,2023-01-10,2023-01-13,Delivered,Delhi,C009,North
e843868e,2023-01-23,2023-01-25,Delivered,Bangalore,C010,East
568bdc89,2023-01-19,2023-01-21,Delivered,Bangalore,C004,East
d6277ab8,2023-01-14,2023-01-18,Delivered,Kolkata,C005,East
4b8fc8ff,2023-02-15,2023-02-17,Cancelled,Pune,C005,Central
856fa6ea,2023-03-06,2023-03-09,Delivered,Ahmedabad,C007,East
0a19dde8,2023-05-23,2023-05-25,Delivered,Chennai,C009,East
72a6a1c8,2023-01-19,2023-01-22,Delivered,Ahmedabad,C008,South
c55d7ab6,2023-05-28,2023-05-29,Delivered,Bangalore,C007,West
41f605bf,2023-02-28,2023-03-01,Delivered,Chennai,C001,West
bf601cac,2023-03-08,2023-03-10,Delivered,Kolkata,C010,West
ba97946d,2023-04-15,2023-04-20,Delivered,Hyderabad,C006,Central
d39ba12b,2023-04-10,2023-04-14,Delivered,Kolkata,C010,North
56a4cfc3,2023-04-26,2023-04-30,Delivered,Chennai,C009,East
89295c02,2023-06-11,2023-06-13,Delivered,Bangalore,C007,South
d6b1a9da,2023-04-14,2023-04-19,Cancelled,Mumbai,C001,Central
8f1e2f41,2023-04-21,2023-04-25,Delayed,Chennai,C009,West
890bee7a,2023-03-22,2023-03-24,Delivered,Delhi,C003,Central
3515ae00,2023-01-05,2023-01-07,Delivered,Ahmedabad,C009,South
ffa11cb0,2023-04-10,2023-04-14,Delayed,Mumbai,C004,Central
6b921161,2023-06-22,2023-06-27,Delivered,Pune,C009,West
890accff,2023-01-31,2023-02-01,Delayed,Chennai,C008,North
a3d0f587,2023-05-17,2023-05-22,Delayed,Delhi,C007,West
6b52ec60,2023-01-02,2023-01-05,Delivered,Ahmedabad,C004,West
6a52f71b,2023-06-14,2023-06-16,Delivered,Pune,C009,West
0655051e,2023-06-08,2023-06-10,Cancelled,Kolkata,C004,Central
3cf7228c,2023-01-17,2023-01-21,Delivered,Mumbai,C001,South
daf5ce33,2023-05-30,2023-05-31,Delivered,Chennai,C006,West
d03da41b,2023-01-12,2023-01-13,Delivered,Hyderabad,C004,Central
88714046,2023-06-29,2023-06-30,Delivered,Kolkata,C010,South
cf00743f,2023-01-19,2023-01-23,Delayed,Delhi,C003,North
8a7d70b4,2023-04-02,2023-04-07,Delayed,Hyderabad,C005,West
8292346a,2023-05-09,2023-05-13,Cancelled,Bangalore,C003,East
89fbb16c,2023-01-28,2023-02-01,Delivered,Kolkata,C009,Central
6d68708f,2023-03-16,2023-03-17,Delivered,Ahmedabad,C006,North
4cebddb7,2023-06-25,2023-06-29,Delivered,Kolkata,C003,North
4faf5e73,2023-03-19,2023-03-22,Delivered,Ahmedabad,C005,North
d49e3f65,2023-06-05,2023-06-10,Delivered,Chennai,C008,Central
3e23d210,2023-01-23,2023-01-24,Cancelled,Chennai,C008,South
992e0f40,2023-03-14,2023-03-19,Delayed,Delhi,C006,East
fd5d0430,2023-04-23,2023-04-28,Delivered,Kolkata,C005,South
2e348d49,2023-04-08,2023-04-09,Delivered,Chennai,C005,West
e252cd1c,2023-04-12,2023-04-16,Delivered,Bangalore,C001,East
22e7a4d6,2023-06-19,2023-06-23,Delivered,Ahmedabad,C002,South
6f9781ca,2023-01-08,2023-01-09,Delayed,Pune,C004,West
8ae3e1e9,2023-05-02,2023-05-05,Delivered,Pune,C006,East
c5808f8d,2023-02-10,2023-02-14,Cancelled,Pune,C007,Central
431bdcbc,2023-05-17,2023-05-18,Delivered,Chennai,C001,West
ce53f7b1,2023-02-26,2023-03-01,Delivered,Kolkata,C008,South
c33e3b91,2023-02-04,2023-02-08,Delayed,Pune,C001,East
daac4ec9,2023-04-11,2023-04-16,Delivered,Mumbai,C009,West
013a9a6c,2023-05-20,2023-05-24,Delivered,Hyderabad,C004,West
82dcb1de,2023-03-17,2023-03-21,Delivered,Kolkata,C007,Central
b80f13bc,2023-06-12,2023-06-13,Delivered,Ahmedabad,C006,West
bcdfb81e,2023-02-06,2023-02-07,Delayed,Bangalore,C009,East
8f888261,2023-03-18,2023-03-20,Delivered,Kolkata,C002,North
2172d5b0,2023-06-23,2023-06-26,Delayed,Bangalore,C007,East
5cb59680,2023-06-15,2023-06-20,Delivered,Kolkata,C005,East
4ea9092d,2023-04-06,2023-04-07,Delivered,Pune,C007,Central
5ea110ca,2023-01-03,2023-01-05,Delayed,Hyderabad,C001,Central
b4fa63b6,2023-05-22,2023-05-25,Delivered,Hyderabad,C010,West
5786eeff,2023-05-23,2023-05-27,Delivered,Bangalore,C009,Central
9adce521,2023-02-06,2023-02-09,Delivered,Kolkata,C001,West
d7c2b499,2023-02-01,2023-02-03,Delivered,Hyderabad,C005,North
07da8103,2023-01-11,2023-01-13,Delivered,Delhi,C008,South
f92c62c8,2023-01-02,2023-01-06,Delivered,Kolkata,C001,Central
8c1b73fc,2023-05-27,2023-05-29,Delivered,Hyderabad,C007,Central
5d802913,2023-06-02,2023-06-05,Delivered,Mumbai,C002,North
91b50fd6,2023-04-11,2023-04-12,Cancelled,Mumbai,C007,Central
c8a21ce8,2023-05-18,2023-05-21,Delivered,Delhi,C007,North
c2907f13,2023-05-21,2023-05-22,Delayed,Hyderabad,C009,West
85dc465c,2023-01-22,2023-01-26,Delivered,Mumbai,C006,Central
08b5ed7e,2023-03-20,2023-03-24,Delivered,Pune,C004,Central
a4c3b8c1,2023-02-23,2023-02-25,Delayed,Kolkata,C007,West
087be02e,2023-03-30,2023-04-02,Delivered,Chennai,C007,Central
a559d056,2023-02-24,2023-02-27,Delayed,Hyderabad,C004,East
c87eeb95,2023-04-16,2023-04-19,Delivered,Ahmedabad,C002,North
3bebc929,2023-06-15,2023-06-19,Delivered,Delhi,C009,South
d3cd4c69,2023-05-12,2023-05-15,Delivered,Hyderabad,C008,East
afe93790,2023-02-06,2023-02-10,Delivered,Bangalore,C005,South
b5b91954,2023-02-11,2023-02-14,Delayed,Bangalore,C005,East
1b26aa81,2023-02-17,2023-02-22,Delivered,Mumbai,C001,East
d2ce3a42,2023-02-26,2023-03-01,Cancelled,Ahmedabad,C009,East
f14e783f,2023-06-07,2023-06-12,Cancelled,Bangalore,C010,North
781394e8,2023-03-06,2023-03-07,Delivered,Delhi,C008,South
261afd50,2023-02-19,2023-02-21,Delivered,Ahmedabad,C005,West
44b65603,2023-01-30,2023-02-01,Delayed,Mumbai,C010,West
b98338c5,2023-02-16,2023-02-21,Cancelled,Delhi,C006,Central
953f0c36,2023-06-21,2023-06-24,Delivered,Kolkata,C010,North
2cc049b0,2023-05-26,2023-05-27,Delivered,Delhi,C010,North
4791cc4a,2023-01-14,2023-01-16,Delivered,Bangalore,C008,North
7a1f4cdd,2023-05-21,2023-05-24,Delayed,Kolkata,C006,East
7f3ff209,2023-04-29,2023-05-04,Delivered,Bangalore,C010,North
8b714ea4,2023-06-15,2023-06-18,Delayed,Delhi,C004,West
e517707a,2023-05-21,2023-05-24,Delivered,Bangalore,C003,North
69eaf888,2023-01-19,2023-01-22,Delivered,Ahmedabad,C007,East
387b7875,2023-03-16,2023-03-18,Delivered,Bangalore,C002,South
0f29d9ad,2023-06-21,2023-06-26,Delivered,Bangalore,C007,North
286d85de,2023-01-18,2023-01-21,Delivered,Hyderabad,C001,South
5020dfab,2023-03-06,2023-03-10,Delivered,Kolkata,C010,Central
fb5d5eba,2023-01-26,2023-01-30,Delivered,Ahmedabad,C005,East
b4a02f51,2023-02-20,2023-02-23,Delivered,Kolkata,C009,North
69942cb0,2023-05-29,2023-05-31,Delivered,Pune,C001,Central
19e9a024,2023-05-05,2023-05-07,Cancelled,Kolkata,C008,Central
f5852307,2023-03-26,2023-03-28,Delivered,Pune,C009,South
cac70ca6,2023-04-02,2023-04-07,Delivered,Delhi,C009,West
ed556c5d,2023-02-02,2023-02-05,Delivered,Pune,C008,West
8d41cf58,2023-06-21,2023-06-25,Cancelled,Pune,C004,West
460780e6,2023-06-17,2023-06-20,Delivered,Chennai,C007,West
a2fe4ff2,2023-03-02,2023-03-04,Delayed,Delhi,C001,East
9ff66304,2023-01-26,2023-01-27,Delayed,Kolkata,C007,North
115d7fd1,2023-03-14,2023-03-16,Delivered,Mumbai,C006,North
6d5e4a4b,2023-06-08,2023-06-13,Delivered,Bangalore,C005,East
478edbfb,2023-01-18,2023-01-21,Delivered,Bangalore,C001,South
c3927948,2023-02-19,2023-02-21,Delivered,Chennai,C008,North
7fcbc547,2023-03-23,2023-03-28,Delivered,Mumbai,C010,Central
39089455,2023-05-05,2023-05-06,Delayed,Hyderabad,C001,North
c8b36588,2023-04-26,2023-04-29,Delivered,Pune,C001,East
9275982e,2023-03-26,2023-03-29,Delayed,Ahmedabad,C003,South
481325fb,2023-06-07,2023-06-12,Delivered,Delhi,C008,North
5ad93cef,2023-06-18,2023-06-23,Delayed,Hyderabad,C008,East
10f1dbc5,2023-03-20,2023-03-24,Delivered,Mumbai,C007,Central
04402263,2023-06-27,2023-07-01,Delivered,Chennai,C005,West
4dae6bd3,2023-05-30,2023-06-04,Delivered,Mumbai,C008,Central
f501ceb6,2023-02-09,2023-02-11,Cancelled,Chennai,C002,Central
fd6a99e7,2023-05-25,2023-05-28,Delivered,Hyderabad,C008,South
89fbbde2,2023-05-26,2023-05-28,Delivered,Hyderabad,C002,North
2ec40bae,2023-04-04,2023-04-09,Delivered,Ahmedabad,C010,West
722ab735,2023-03-22,2023-03-27,Delivered,Mumbai,C005,East
40836c06,2023-04-20,2023-04-23,Delivered,Mumbai,C004,West
2ab48213,2023-02-13,2023-02-18,Delivered,Pune,C001,North
