Order_ID,Distance_km,Fuel_Charge,Total_Delivery_Cost
55bf12df,9.63,18.21,66.21
64881931,3.12,5.9,46.29
1bd7166a,6.28,11.88,35.83
b7977d84,48.38,91.49,107.47
16c4dafe,27.82,52.61,83.32
b1f20bce,31.14,58.89,80.47
d94ef431,48.42,91.57,106.31
7f26752f,39.25,74.23,99.99
0cde3b6a,7.41,14.01,43.2
08f4f194,22.25,42.08,78.56
2657265c,41.43,78.35,97.2
c806ab2c,33.92,64.15,108.89
4e08cba1,12.36,23.37,40.79
2b984cdc,40.67,76.91,126.8
9f2a0c87,28.82,54.5,86.78
19dcadf6,39.84,75.34,91.21
fcd016ea,32.07,60.65,104.03
a9895bb9,24.22,45.8,65.95
abbc4e97,36.97,69.91,87.44
9b2e0f33,43.55,82.36,97.75
f2c4f0a8,24.35,46.05,78.09
1fb97d04,3.43,6.49,51.66
feae67ad,30.47,57.62,103.5
3544d776,6.34,11.99,53.41
3e55e03a,17.58,33.25,66.51
df8644b4,28.39,53.69,84.89
896635c1,18.57,35.12,60.07
d2dab18b,15.48,29.27,41.03
3931c5fa,2.97,5.62,49.08
704bacea,14.92,28.22,78.2
b489ee94,20.47,38.71,85.54
f397208b,15.93,30.13,77.45
933f1ad0,32.16,60.82,84.15
e8deedd1,33.96,64.22,78.19
9fa46a4d,39.44,74.59,119.45
d6dffcc2,10.92,20.65,61.2
a2000067,31.71,59.97,85.58
56456a1b,22.64,42.81,86.15
96174225,17.5,33.09,48.64
d7f8ef36,25.17,47.6,83.64
0125f3b5,25.1,47.47,95.61
ae1262cd,32.69,61.82,108.24
fb8a90e3,28.84,54.54,94.97
58f21eb5,32.3,61.08,81.74
48d615c1,49.06,92.78,106.88
e6b46c79,40.9,77.35,100.34
1e14206e,16.02,30.3,64.99
b894a899,27.61,52.21,74.87
a43c6833,13.01,24.6,51.12
d20db376,26.91,50.89,77.03
e7825982,36.18,68.42,91.85
228dc156,5.16,9.76,56.7
b03c4840,8.6,16.26,39.06
b367fb70,2.35,4.44,54.18
ededf911,20.18,38.16,56.53
31102179,38.83,73.43,118.34
b8b2c0e6,23.58,44.59,83.88
7e7627b6,29.4,55.6,92.35
c4bc5f17,30.31,57.32,85.13
669cb64f,6.3,11.91,54.57
ad7ac2e8,10.37,19.61,49.3
9e98bd8f,45.93,86.86,102.28
70f46898,24.02,45.42,66.64
be79a429,22.09,41.77,59.07
b5ef5e02,38.05,71.96,104.74
0ff54226,4.17,7.89,44.11
9a9f9838,42.36,80.11,103.55
c5dfa236,34.18,64.64,76.22
a683dd0b,8.96,16.94,53.29
c6f7672a,5.12,9.68,22.16
08920fef,2.14,4.05,52.68
d82d5e80,16.12,30.48,75.97
990082d8,17.59,33.26,76.5
90f98976,10.49,19.84,44.54
52892bca,15.78,29.84,69.64
c9e9dae8,28.98,54.8,66.63
98535bb1,7.42,14.03,27.62
89730244,11.65,22.03,51.81
e11503a3,28.98,54.8,88.27
c499cc1e,35.81,67.72,108.4
cea873c0,46.7,88.31,110.22
16d79a1a,26.51,50.13,81.83
9b4f8b0c,7.43,14.05,26.55
85108bd1,30.39,57.47,86.3
f9f6f7c7,49.78,94.14,130.99
ac887611,44.39,83.95,133.54
495ca376,39.45,74.6,115.32
fae6f4df,37.26,70.46,120.28
d886fdb6,38.27,72.37,102.29
42a11c39,6.35,12.01,39.33
2d7d81bc,26.97,51.0,94.37
af12e243,35.1,66.38,94.88
e7307116,5.49,10.38,50.63
f4952115,45.91,86.82,136.6
f400f423,8.13,15.37,54.35
b3ca581e,6.23,11.78,22.35
a391ea41,7.93,15.0,32.21
241c5847,22.32,42.21,63.26
2c4b25e4,28.07,53.08,95.97
109897b3,6.55,12.39,59.68
0395e57a,39.73,75.13,111.12
abecabbf,11.61,21.96,35.48
aaf9e381,28.9,54.65,84.63
09b691d8,25.57,48.36,92.72
f567ea78,45.47,85.99,110.48
dd83638c,44.88,84.87,97.48
d32dd6f3,13.44,25.42,66.6
7f9e7e1b,27.84,52.65,88.93
de09426d,49.3,93.23,121.91
015eb87c,17.93,33.91,77.9
e44194d2,5.54,10.48,54.47
b6d55c45,36.47,68.97,107.01
1f1c00d5,26.15,49.45,97.14
f9f56905,47.1,89.07,117.23
41411448,29.61,56.0,95.16
2af2eec5,26.55,50.21,93.44
64461ba7,45.91,86.82,122.24
9d5f9ec1,20.26,38.31,70.43
34f25450,30.68,58.02,97.3
c585715d,42.59,80.54,104.72
03b3a1b3,30.68,58.02,82.68
e6246edb,16.29,30.81,79.87
641f4f06,28.8,54.46,69.21
652d9acf,22.74,43.0,86.68
5bab2a6c,49.27,93.17,134.72
27ec9f51,4.45,8.42,20.59
4b12ccaa,38.86,73.49,111.63
9b971d15,3.15,5.96,19.72
b711d5c9,30.99,58.61,77.03
e24ae335,22.68,42.89,91.22
9bda4ff5,45.7,86.42,110.91
ec7ffc37,27.89,52.74,65.01
f7b76c97,41.71,78.88,109.73
96f0a44e,34.26,64.79,83.05
fdfb88bb,23.46,44.37,71.42
1a2847c2,18.21,34.44,48.51
a30f33a2,7.62,14.41,28.25
4e4d5ff8,2.65,5.01,35.18
aeeaf219,2.07,3.91,27.35
2b9b8960,12.84,24.28,40.49
3df5094c,28.92,54.69,87.9
02689085,48.82,92.32,104.81
076ab985,35.85,67.8,107.91
42a240ae,5.39,10.19,22.24
c08f86a7,32.97,62.35,111.16
ad8c1c15,25.3,47.84,87.26
aa3dd357,32.54,61.54,107.43
72ac77b9,31.91,60.35,87.95
e82f8790,8.91,16.85,29.17
bcdf51af,46.13,87.24,106.42
09b09d39,28.62,54.12,102.96
9d27dd67,35.64,67.4,102.16
ace104cc,20.58,38.92,58.03
7d50227e,7.87,14.88,44.19
d3a83c86,35.16,66.49,89.19
1c79786d,47.24,89.34,118.93
06ba5cd2,29.89,56.53,99.99
d8c8023d,11.54,21.82,40.72
77da38e7,31.92,60.36,86.32
7edca25d,22.59,42.72,70.56
7e7b0a6e,21.15,40.0,73.48
b79bf291,45.85,86.71,99.82
6fb3acd8,37.38,70.69,88.97
177eadd3,26.42,49.96,75.87
1e20be59,22.04,41.68,84.05
ff56e578,13.66,25.83,43.3
60fdf8c5,18.49,34.97,80.23
4c43baa9,27.95,52.86,76.43
d1f1d5c6,4.32,8.17,28.32
04827180,19.16,36.23,62.61
ae5dfb72,25.72,48.64,80.79
8ce285c4,31.2,59.0,98.36
8dcf6b08,37.67,71.24,100.32
ae59033d,2.66,5.03,47.75
4ab6f0d9,16.15,30.54,73.29
7504f60e,14.53,27.48,37.55
2c00cb3f,27.02,51.1,92.76
8fef5b85,24.37,46.09,73.8
23ca53be,5.84,11.04,59.72
3a9878c7,38.54,72.88,115.69
faeb9380,34.99,66.17,91.53
29ed3054,41.41,78.31,113.7
a3daf1a6,7.33,13.86,31.63
f80f23c0,26.3,49.74,71.35
1abe3b7c,30.98,58.59,76.67
4e71f1b2,4.35,8.23,48.28
f5b6ce77,48.05,90.87,101.2
c13df10a,40.13,75.89,102.18
47c7fc44,13.7,25.91,69.41
52cbd436,32.18,60.86,99.22
264ad6fd,8.88,16.79,43.66
869e7927,43.91,83.04,118.36
f29787e7,6.72,12.71,39.98
7f5256ad,45.4,85.86,129.62
27bbb8ec,41.74,78.93,111.83
86860e42,24.95,47.18,82.48
8e2ef7fd,33.32,63.01,112.55
c451b906,13.8,26.1,66.9
fa4ce5b2,20.45,38.67,60.11
2fdb41f4,12.44,23.53,64.45
e46ae0de,27.33,51.68,98.82
5afb8718,17.3,32.72,54.52
97a1ea07,18.87,35.69,78.38
595c684e,23.25,43.97,63.48
4ee53e21,43.88,82.98,110.34
8ebedf60,28.33,53.58,91.19
2ac53af9,40.72,77.01,96.75
213b9978,42.73,80.81,98.3
6318b9d7,13.78,26.06,54.56
b12c20fa,39.33,74.38,115.71
2e154790,33.14,62.67,96.5
599bdafb,26.36,49.85,87.9
af8a2f4e,6.26,11.84,49.41
cb7d357a,29.47,55.73,87.51
8eeaf8ec,9.46,17.89,40.51
d197644c,41.18,77.88,104.75
3b964071,46.86,88.62,113.84
da6c52e5,24.95,47.18,60.34
5796e68a,23.15,43.78,89.72
d3e1ea2c,25.46,48.15,83.82
9311dd80,5.22,9.87,54.16
dcfe008b,13.38,25.3,66.34
70324a4e,47.15,89.17,101.9
e4a1af5e,18.56,35.1,53.75
33d9e800,30.39,57.47,105.5
48f182fb,33.16,62.71,91.19
6bd7bdfc,44.1,83.4,125.88
1f0a11cb,13.43,25.4,58.42
4daea63d,44.73,84.59,127.53
4ab1d7b3,20.8,39.34,78.72
1f919894,46.25,87.46,108.65
87ea5676,21.74,41.11,90.76
6b765c06,6.99,13.22,42.84
5784b689,4.5,8.51,41.91
9db4fcf7,48.43,91.59,123.21
b191b435,7.82,14.79,60.2
70ad2227,27.98,52.91,74.11
a7346a5c,27.3,51.63,64.1
2817fd01,21.27,40.22,67.34
7ed87a95,22.07,41.74,88.47
7bf0d6dd,24.83,46.96,74.53
067c394c,6.78,12.82,33.92
d0bc3f9b,39.96,75.57,110.31
aac7392e,20.1,38.01,77.51
e707575b,13.74,25.98,54.49
7867e45a,17.28,32.68,57.88
b7e88a9f,31.37,59.32,83.9
1e9ac701,39.21,74.15,101.0
0fe427f1,9.36,17.7,61.41
6646dd57,30.44,57.57,86.87
50908c53,22.28,42.13,64.7
b4c1c81c,43.37,82.02,99.31
5293f342,47.57,89.96,111.26
e08c2273,34.57,65.38,93.89
e423df60,30.31,57.32,89.23
c72d30d9,39.46,74.62,109.48
7549e33e,25.8,48.79,61.65
bc58e29f,4.66,8.81,43.34
36d02168,35.65,67.42,91.5
1c9acbdb,29.86,56.47,76.75
bed7b8f2,9.27,17.53,40.77
624447cd,12.22,23.11,64.49
04915941,13.07,24.72,66.85
1496075a,37.16,70.27,84.42
8836f36f,26.88,50.83,80.62
fa5e362d,4.3,8.13,39.31
90c67121,42.22,79.84,91.05
7c1f4973,32.96,62.33,101.01
726ba67f,37.19,70.33,95.0
cb1ff619,47.0,88.88,115.6
716fba08,14.49,27.4,61.8
8ef38eee,30.3,57.3,86.06
109b0bc5,38.49,72.79,112.71
5c11e676,26.61,50.32,84.15
5a45c47b,25.33,47.9,66.94
cc5ca1e2,46.58,88.09,132.91
98a9fd38,13.69,25.89,44.52
fa5bd510,33.34,63.05,101.59
2305a80c,48.57,91.85,133.54
fd693f84,12.56,23.75,61.28
77a34166,24.2,45.76,72.63
d4af5ed9,48.82,92.32,137.44
6b647833,3.72,7.03,30.14
214359d2,32.23,60.95,98.43
709b86c2,21.42,40.51,85.62
60947993,39.01,73.77,89.99
0e70164f,17.52,33.13,69.24
4525845c,19.9,37.63,83.67
992df951,26.75,50.59,64.71
a30a7405,18.6,35.17,51.0
f432f682,14.46,27.35,52.48
f482ecf9,19.06,36.04,85.81
2e7d77af,45.58,86.2,105.16
9fcfff33,18.45,34.89,57.88
a445716d,45.17,85.42,128.82
7ae54d71,11.84,22.39,37.62
191e53e8,34.26,64.79,114.64
857acbb7,37.76,71.41,110.96
a1d3571a,7.35,13.9,62.27
564bb574,28.11,53.16,68.94
75fd533e,2.63,4.97,24.27
071c15c9,46.55,88.03,112.86
37c14611,27.16,51.36,63.4
b8fa8a32,3.76,7.11,19.54
7e7e2029,34.79,65.79,111.94
2d98a828,44.51,84.17,95.88
d55588ee,37.4,70.73,110.73
0c599931,8.42,15.92,54.63
56631a9f,27.91,52.78,65.69
c760df46,37.19,70.33,87.84
cc39009c,40.43,76.46,104.65
f1c35b28,2.77,5.24,40.91
1344ba0e,15.62,29.54,75.37
d97de0ba,44.46,84.08,115.15
ee4b71dd,14.4,27.23,74.68
cf2d7bd5,24.68,46.67,64.28
ec43c692,35.44,67.02,101.93
8fb80172,49.31,93.25,137.04
d78aaa5e,22.44,42.44,61.77
b146f2a0,26.18,49.51,91.05
1afeb325,28.81,54.48,80.49
6a947291,13.24,25.04,75.02
f788f0c7,19.7,37.25,50.91
c84be8ff,22.85,43.21,75.34
31f5c2a9,2.93,5.54,46.86
2f25b9ad,2.37,4.48,41.53
dacfbcef,12.77,24.15,54.37
c3975393,26.59,50.28,80.8
3b97f28e,47.87,90.53,116.75
4da0cfb8,48.69,92.08,115.77
0de08f90,33.06,62.52,96.27
2f844e63,41.7,78.86,118.79
7e92aa4a,45.23,85.53,106.7
515db3fb,42.28,79.96,127.82
6fe23cbb,28.1,53.14,77.73
3fddd283,35.8,67.7,95.06
e21644e2,2.17,4.1,30.55
15a47e09,33.11,62.61,77.06
1be51b72,22.44,42.44,57.08
dd5c1496,32.95,62.31,104.12
def17208,35.33,66.81,92.06
012f0a16,6.7,12.67,31.31
b7ccddcd,43.98,83.17,121.48
e0855073,10.44,19.74,68.13
d7c66691,2.5,4.73,52.2
152631ff,22.63,42.8,81.74
8872a668,6.3,11.91,29.57
686805ca,47.89,90.57,106.73
aab90ddb,15.62,29.54,74.38
7593dda5,12.73,24.07,72.58
09d5e30e,14.58,27.57,62.46
6808707a,15.6,29.5,75.55
b8d5e5eb,5.0,9.46,52.06
53171add,27.92,52.8,68.96
5d892942,2.86,5.41,24.33
f5c38dac,37.84,71.56,84.27
b70f1297,38.85,73.47,102.43
0cf1e155,21.19,40.07,63.03
e09a1ddc,48.6,91.91,118.95
cedd5460,39.53,74.76,85.11
290df533,7.91,14.96,53.81
03ee8cc0,49.03,92.72,110.74
2b223b14,42.57,80.5,105.23
d7629b7d,35.79,67.68,93.78
09be3c6f,33.37,63.11,75.76
ee3ec439,31.03,58.68,83.3
bef2ea65,49.53,93.67,139.66
cd8c5b54,24.97,47.22,92.95
d2d35ddb,9.96,18.84,29.82
40f4e173,16.13,30.5,41.69
55163238,20.01,37.84,71.6
b0f553f2,17.19,32.51,50.7
21d00732,3.46,6.54,52.48
f8934dfa,5.54,10.48,39.79
5694a540,2.24,4.24,27.27
c2b9e769,34.6,65.43,113.56
a0c23c08,33.9,64.11,86.83
33ccdb62,5.27,9.97,32.8
dad13d9f,17.13,32.39,47.71
9693f68b,15.58,29.46,48.35
565d2bc4,23.77,44.95,85.37
7f162243,19.22,36.35,76.74
3faf6487,41.38,78.25,103.71
79a8c2ef,44.37,83.91,107.89
849f4b40,11.89,22.49,49.23
64f3d1f2,7.81,14.77,36.8
99380d00,42.29,79.97,114.28
4aef1e64,26.07,49.3,92.76
461def14,17.57,33.23,43.6
713bb435,4.47,8.45,55.89
45e8a714,31.09,58.79,73.51
cdf1528c,11.97,22.64,68.63
280e3cbd,3.81,7.21,26.55
02d321c6,23.35,44.16,90.84
17d70ea4,30.66,57.98,99.47
57a2a105,10.23,19.35,40.12
ff5e2b8b,33.27,62.92,74.05
cee9edf0,11.07,20.93,59.56
7d35500b,3.0,5.67,48.54
c59da0fa,9.15,17.3,54.49
90b6a646,30.18,57.07,82.34
bb7ce176,32.49,61.44,76.54
8d14e454,43.51,82.28,106.16
ce2b64c0,4.99,9.44,30.18
004d84e5,47.74,90.28,129.2
e153273f,27.05,51.15,67.52
c3ce8118,13.79,26.08,68.86
71fb011a,19.54,36.95,71.43
f73b4a8a,4.67,8.83,38.13
d3343b9e,7.28,13.77,38.18
89a1a1cd,44.36,83.89,114.19
ad1e79fa,7.08,13.39,45.0
16f1e349,4.68,8.85,28.33
7df5b2b7,30.72,58.09,107.64
948e141d,20.37,38.52,84.9
d8e0712c,21.48,40.62,66.25
fddd74aa,7.77,14.69,34.85
41a233fd,4.12,7.79,30.07
9b5bab21,43.56,82.38,131.59
3321ad16,20.7,39.15,65.43
b49dd3a0,7.29,13.79,60.27
37a79f03,11.61,21.96,34.32
1c770b42,6.94,13.12,54.19
ab57bc67,24.95,47.18,87.67
a215086f,40.57,76.72,112.76
940e28d8,20.89,39.51,54.35
1b1f4e0e,31.76,60.06,109.32
43c7b748,34.42,65.09,83.6
ab284d55,36.18,68.42,106.81
14e6c135,31.07,58.76,98.82
2365abfd,28.6,54.09,94.49
389e9a0e,24.96,47.2,90.24
d64eb9f4,24.73,46.77,96.33
3e1a9b3d,17.98,34.0,47.84
ff2f7a6e,26.22,49.58,78.47
b81a4cfc,24.99,47.26,96.25
1b10202e,17.33,32.77,78.05
c36a51fc,16.46,31.13,80.75
aa811a39,23.41,44.27,77.57
46255a3b,40.55,76.68,113.59
2c24333c,13.89,26.27,46.82
3984ced2,42.58,80.52,108.85
be4e08f2,36.75,69.5,80.34
4f3a92cc,14.57,27.55,66.34
7ee2aead,2.66,5.03,52.07
f81af166,5.69,10.76,25.25
e86098bb,44.38,83.93,112.11
08c82bc3,40.73,77.02,111.95
7c183fb8,20.22,38.24,73.53
febf17cb,4.96,9.38,31.64
de8b1416,40.93,77.4,88.19
27b9a0ec,14.25,26.95,72.46
38613715,47.75,90.3,103.97
b94d127f,27.1,51.25,68.36
3e826a0d,36.33,68.7,117.21
e47979ef,24.17,45.71,75.72
2e17cb9a,3.33,6.3,51.26
7cb89e77,5.03,9.51,55.39
d74c491e,48.85,92.38,141.96
571ef6b7,21.79,41.21,52.84
3a3f2f77,10.79,20.41,32.53
0b30ff36,36.57,69.16,86.79
6f4d580d,44.35,83.87,120.13
bfcc36ec,14.82,28.03,48.51
1bcf57ec,29.41,55.62,85.44
5ebbc09f,13.78,26.06,67.51
8b05532c,41.48,78.44,95.87
5ea7f548,6.17,11.67,33.11
87808946,19.88,37.6,76.7
7333473d,20.24,38.28,48.59
1703365e,32.57,61.59,101.89
e605c16a,10.55,19.95,57.0
59ffb2fe,24.8,46.9,62.08
bbd3507c,28.5,53.9,73.65
9725db2e,44.76,84.65,95.27
da53639f,27.28,51.59,84.85
1287751b,8.33,15.75,41.63
cca1ed1d,6.86,12.97,39.91
6a5458e6,46.36,87.67,101.8
7e099d97,49.02,92.7,116.79
3fa9fbb7,10.02,18.95,65.71
b509f309,38.06,71.98,84.57
5056d7e5,14.03,26.53,75.53
a3f2ff48,41.98,79.39,123.31
d78bbdf3,6.64,12.56,30.68
aaeaf395,22.98,43.46,81.68
d7512544,30.61,57.89,71.53
1d1154b6,42.92,81.17,97.56
4335a276,43.12,81.54,111.06
fc6fcdb1,10.85,20.52,46.54
bdd35f26,48.42,91.57,134.17
40797b87,32.65,61.74,109.31
85e8c910,33.62,63.58,111.29
4517150e,44.67,84.48,100.36
9153d60e,17.37,32.85,70.3
f2134614,21.93,41.47,74.3
2498b6f2,49.28,93.19,118.0
50021476,2.79,5.28,55.07
fd6aa2b6,43.62,82.49,110.73
7cbace46,42.44,80.26,116.87
e4780705,14.6,27.61,57.72
a48a2a27,41.44,78.37,92.49
52c1f63f,17.85,33.76,49.4
afacbf8f,32.19,60.87,100.88
fccc8d06,23.45,44.35,86.42
e12fd5f1,6.86,12.97,37.52
89f9c06e,44.98,85.06,97.74
def869b8,28.17,53.27,101.55
5d2f9a37,25.13,47.52,77.4
f367569f,44.22,83.62,98.99
5bfa3439,17.74,33.55,51.49
fb83d0fc,29.38,55.56,67.37
a4a5f186,44.35,83.87,122.26
d740d1ad,18.46,34.91,73.07
154cadef,40.09,75.81,109.91
2c358dd0,26.69,50.47,82.32
1bf69259,9.57,18.1,43.36
631322a6,3.95,7.47,55.5
2fafeaae,36.88,69.74,111.76
cb9cf8df,14.57,27.55,73.85
72d1a6f8,41.15,77.82,100.29
a0550ed1,11.07,20.93,70.06
5fd7e938,29.26,55.33,71.94
581b4f34,6.49,12.27,24.52
2f5b257a,37.32,70.58,93.37
01c52c1b,38.75,73.28,91.33
e2c084b3,45.99,86.97,117.67
4cffee50,28.95,54.75,78.76
7d30216d,7.11,13.45,30.32
30cc7518,41.73,78.92,122.69
a9ad3809,17.07,32.28,62.6
369e8df9,45.18,85.44,99.82
1c4dd68b,48.94,92.55,105.56
eb9e340d,8.36,15.81,41.14
3b9c7c35,5.98,11.31,57.63
3dbbcb43,45.08,85.25,115.57
933819c3,45.15,85.38,100.95
7120769b,30.09,56.9,76.77
eb47ba07,44.63,84.4,96.38
16da4b21,46.67,88.26,131.53
1701e99d,28.66,54.2,102.04
0d76317b,34.95,66.09,79.2
9706890f,31.45,59.48,76.4
14ec4f19,10.38,19.63,36.47
d622e257,22.94,43.38,85.53
d6867b7b,34.71,65.64,109.21
69703357,31.29,59.17,85.94
cf17cb82,12.32,23.3,72.07
de7ab8cc,45.67,86.37,106.75
a028f699,39.64,74.96,105.96
a990bf3e,5.29,10.0,59.85
993759b7,18.52,35.02,78.1
ece75046,49.79,94.16,123.65
302552a8,20.71,39.16,53.5
e8553125,33.84,64.0,110.17
421b7c9c,6.83,12.92,44.61
f443838b,16.92,32.0,54.33
937fcce5,44.34,83.85,111.9
ea017e76,26.51,50.13,72.57
919cd81a,41.61,78.69,110.73
d0053074,2.37,4.48,25.4
a9ebbf03,33.97,64.24,92.08
51d70b61,16.4,31.01,58.06
fc34766b,43.32,81.92,116.56
4ed42d1a,47.31,89.47,100.04
f9d142f7,35.01,66.21,100.16
ac706afd,9.01,17.04,50.76
5d4e1c1a,24.47,46.28,71.97
dffb9cc2,24.3,45.95,65.83
2e92b100,41.85,79.14,122.71
64cc91a3,24.11,45.59,69.38
c98cbac6,17.97,33.98,56.45
a617e920,31.34,59.27,87.8
f3526097,33.06,62.52,83.64
126287bb,40.88,77.31,120.54
1a3b1863,45.22,85.52,118.12
b9dd194d,44.72,84.57,124.75
6d444491,32.08,60.67,100.49
f48f4a22,27.17,51.38,92.91
5eb84e3a,40.46,76.51,121.28
f0d495b8,16.73,31.64,78.42
7b0d7dc7,38.38,72.58,97.92
76f17af8,26.29,49.72,77.47
92bbcc95,7.94,15.02,27.02
2fb91f75,38.14,72.13,119.16
eb33c867,33.13,62.65,96.14
d880e28a,5.96,11.27,49.76
964c244c,23.62,44.67,72.11
b10f60b8,25.35,47.94,76.89
3a8fed3a,33.37,63.11,94.84
fc1ea58b,34.57,65.38,107.19
49ba1475,11.15,21.09,55.61
99e42544,3.62,6.85,49.3
7b599ac1,40.12,75.87,94.54
84c8f3e2,49.12,92.89,111.12
2cc37869,47.15,89.17,107.44
7890ac81,26.04,49.24,59.43
4846a85c,27.39,51.8,68.96
50e933d9,46.67,88.26,103.01
a4daea00,28.12,53.18,81.33
2b4a6178,15.33,28.99,44.08
841f4189,34.52,65.28,91.91
13f8eb13,24.91,47.11,97.09
fdcde67e,39.68,75.04,105.17
36ab9a16,39.6,74.89,121.88
3dfde585,46.93,88.75,126.83
e7f9c26f,8.62,16.3,62.07
bc925c30,27.02,51.1,86.12
d9aa434c,39.72,75.11,117.51
171368fb,22.87,43.25,65.36
a1ad9d2b,32.09,60.69,85.57
ced7d735,41.22,77.95,126.36
e6feb94f,24.72,46.75,67.45
c5c647a0,21.6,40.85,67.7
9210df3d,10.67,20.18,56.23
bd2bd713,41.58,78.63,104.33
fe6055aa,40.2,76.02,86.86
a3ee15a1,37.67,71.24,112.93
c6eb5463,20.88,39.49,62.92
42f10b4a,29.99,56.71,75.82
3087881d,7.95,15.03,45.25
57685477,17.34,32.79,43.13
63dff51c,22.91,43.33,87.89
3d3a3c9b,4.09,7.73,28.18
ef138e3b,6.97,13.18,60.09
4b179b7c,41.83,79.1,116.21
8976496e,48.62,91.95,123.9
265761e5,17.46,33.02,75.27
254b7a76,7.12,13.46,63.19
ce23a231,46.9,88.69,108.74
9d1669f6,45.89,86.78,110.98
68a257d8,33.42,63.2,92.58
458fa50b,18.25,34.51,66.09
b2858242,7.4,13.99,46.11
2f142466,47.1,89.07,121.03
ece1823b,46.18,87.33,130.46
b8fb4591,37.67,71.24,97.42
7ed0c89e,46.83,88.56,99.0
d7496e52,8.71,16.47,61.5
7abce11e,7.24,13.69,50.18
2fdbcec2,11.22,21.22,38.8
b25087a8,12.34,23.34,34.52
6a32bb62,41.7,78.86,101.49
6c76927c,46.24,87.44,102.42
479b0a79,12.35,23.36,69.23
ebf220cf,24.21,45.78,66.89
9b7b172f,23.82,45.05,83.28
1068e0f0,10.54,19.93,56.25
bdb02043,42.96,81.24,119.8
4187dac2,27.08,51.21,82.41
380a06fa,29.18,55.18,94.37
26c29442,14.4,27.23,57.73
6238da9b,28.84,54.54,79.64
f9237bed,40.04,75.72,120.06
b06eff7d,16.64,31.47,59.82
62e6ddd6,7.44,14.07,46.79
86115787,30.03,56.79,85.39
63a8a72f,32.52,61.5,102.52
82f3b118,11.7,22.13,53.72
4a26caa0,13.92,26.32,55.15
dec62779,9.35,17.68,37.99
91173e46,46.23,87.43,133.89
032cb101,12.22,23.11,67.64
5814c29d,2.51,4.75,32.01
930516ed,42.33,80.05,116.44
a8e79b51,40.55,76.68,107.0
f352c729,23.91,45.22,62.27
16b7f56e,40.26,76.14,101.18
8903c2e5,23.58,44.59,88.72
1ecf85b2,12.78,24.17,66.07
a6134eb3,22.45,42.46,56.56
631f7f9e,25.37,47.98,60.99
b0f4c845,2.43,4.6,48.74
d14819fd,7.44,14.07,60.04
d430a977,43.99,83.19,104.96
7fa43b30,20.84,39.41,63.38
407898e3,17.91,33.87,57.3
0dbb706b,44.64,84.42,99.5
365de916,9.42,17.81,57.61
ccf8bc39,12.42,23.49,48.29
58167a60,41.74,78.93,122.38
3668a97d,15.42,29.16,74.3
a5c59d58,32.4,61.27,107.78
077dd3fc,37.5,70.92,113.64
9f719e25,12.69,24.0,65.56
1f9b815c,14.16,26.78,54.76
4b3d1b36,26.78,50.64,61.72
2b4b64d1,40.03,75.7,90.18
0e65a681,28.61,54.1,85.34
30db47ce,5.23,9.89,34.29
369ca670,18.84,35.63,78.79
34f834b7,17.87,33.79,66.32
fd7c112b,40.76,77.08,91.03
03e6a4ce,15.9,30.07,59.21
9260b214,45.26,85.59,128.47
f70ca22a,18.08,34.19,78.71
3a5f1c34,11.32,21.41,38.05
a13a8b39,27.92,52.8,66.81
12c0aa47,20.55,38.86,64.34
eab9122e,33.08,62.56,75.18
7fed2ac7,45.95,86.9,125.95
ca483d61,47.16,89.18,117.08
1173df76,12.91,24.41,42.34
ba27f96f,9.79,18.51,32.61
18deff19,47.12,89.11,136.2
7c8249c6,41.0,77.54,89.26
2c459233,14.56,27.53,41.45
238fb0d5,40.64,76.85,96.22
0e04a94d,37.57,71.05,84.84
7bc6171f,14.17,26.8,62.57
19aa2835,45.48,86.01,104.74
c2de68b4,17.45,33.0,62.2
6210bec1,25.05,47.37,91.78
b0dd512e,31.24,59.08,102.07
ec18dc22,11.18,21.14,36.99
92c3c437,31.34,59.27,72.82
de68786f,35.9,67.89,104.46
018a95ba,6.87,12.99,31.4
9acc7dbe,20.21,38.22,79.48
d495ab41,31.38,59.34,86.72
5f6fc53f,46.46,87.86,104.04
654a4d2e,44.77,84.66,133.63
ab2de9be,10.14,19.18,31.4
b474f11b,31.3,59.19,74.16
a7f10fcf,6.7,12.67,55.15
f6d84d51,16.11,30.47,58.58
82794654,30.67,58.0,105.52
cff6896a,5.91,11.18,25.7
f0d42948,44.67,84.48,100.76
9e0ea644,41.79,79.03,89.1
16cfcbd8,24.72,46.75,65.43
ea2ceedb,25.6,48.41,84.7
e1f8ada8,44.31,83.79,122.72
8fa59bac,4.42,8.36,35.56
16c2bdea,8.91,16.85,37.14
79334372,16.78,31.73,70.38
1b9f205f,19.49,36.86,53.76
20682af7,49.4,93.42,134.1
ce8ee162,9.08,17.17,58.63
5bed4840,16.55,31.3,58.94
fe0435a7,41.74,78.93,96.67
ed3faabe,39.65,74.98,110.17
4d00200d,33.43,63.22,107.36
ed8afb55,17.77,33.6,64.78
4b395af0,7.65,14.47,42.91
2310200a,49.21,93.06,142.23
7bac1ea6,14.07,26.61,58.11
f7d819d7,42.54,80.45,91.82
23dfcba3,44.96,85.02,115.1
03224b02,23.16,43.8,71.61
3afe306c,42.84,81.01,102.69
0c63314e,15.39,29.1,51.79
c53dfc13,44.72,84.57,131.8
d0b993bc,32.53,61.52,76.86
